"price","size_sqft","lot_sqft","bedrooms","bathrooms","year_built","year_renovated","renovated","condition","location_quality","dist_center_km","crime_rate","school_rating","has_pool","garage_cars","waterfront"
8525100,1368,3516,2,2,1937,NA,"No","Fair","Low",39.41,59.5,5,"No",2,"No"
8237800,1030,3390,3,3.5,1947,NA,"No","Fair","Low",31.72,63,2,"No",0,"No"
25683900,3485,12547,4,2,1984,NA,"No","Good","High",8.92,29.7,8,"Yes",4,"No"
4357900,1749,3184,3,2.5,2003,NA,"No","Good","Medium",24.02,47.5,7,"No",1,"No"
38416400,2823,6983,3,1.5,2004,NA,"No","Good","Premium",1.95,7.9,10,"Yes",3,"No"
54651900,3413,8311,6,4,2012,2023,"Yes","Good","High",6.98,23.4,7,"No",2,"No"
2086100,1894,4097,4,2.5,1963,NA,"No","Poor","Medium",9.68,63.9,6,"No",0,"No"
2126600,1587,3215,2,2,2004,NA,"No","Good","Medium",13.48,53.6,5,"No",1,"No"
477187700,3761,7048,6,4.5,2010,2020,"Yes","Excellent","Premium",3.17,12.7,9,"Yes",3,"No"
459552300,2993,6723,5,4,1995,2014,"Yes","Excellent","Premium",4.93,10.5,9,"Yes",3,"Yes"
16620100,2209,5830,5,3.5,2001,NA,"No","Good","Medium",14.48,47.5,8,"No",2,"No"
16375500,2325,6246,3,3,1980,NA,"No","Fair","High",10.39,24,9,"Yes",4,"No"
286523800,2242,5880,4,4,2001,2007,"Yes","Excellent","High",8.24,29.3,9,"Yes",2,"No"
4128200,1950,5769,4,3,1990,NA,"No","Fair","Medium",22.54,47.2,5,"No",2,"No"
10804600,816,2884,3,3,1952,NA,"No","Fair","Low",19.62,71.1,6,"No",2,"No"
4402500,1744,4500,2,2,2012,NA,"No","Fair","Medium",12.02,30.8,6,"No",1,"No"
4134900,1677,5585,3,3,1995,NA,"No","Fair","Medium",24.16,72.1,6,"No",0,"No"
8330100,2421,2567,4,3,2013,NA,"No","Good","High",6.47,32.8,8,"No",0,"No"
25043100,2457,5972,4,3.5,2017,2024,"Yes","Excellent","High",5.65,42.2,9,"No",2,"No"
6014100,600,2000,3,3,2012,NA,"No","Good","Medium",19.98,46.6,7,"No",2,"No"
731864300,3366,8001,6,4,2024,2024,"Yes","Excellent","Premium",1.99,18.4,9,"Yes",4,"No"
18926400,2052,7068,4,3,2003,2015,"Yes","Excellent","Medium",19.5,61,6,"No",2,"No"
26187500,2194,7228,5,3.5,2022,2024,"Yes","Good","High",8.5,21.5,7,"Yes",3,"No"
3041600,773,3282,2,1.5,1963,NA,"No","Poor","Low",16.81,59.9,4,"No",0,"No"
78323300,3579,10334,5,4,2018,NA,"No","Fair","Premium",3.72,18.1,8,"Yes",3,"No"
11686300,1352,3212,4,3.5,1985,NA,"No","Fair","Medium",20.14,67.2,7,"No",2,"No"
5407700,1385,3040,4,3.5,1937,NA,"No","Poor","Low",28.79,79.7,5,"No",0,"No"
14184100,2037,4877,4,3.5,1977,1999,"Yes","Good","Medium",17.36,53.5,8,"Yes",3,"No"
24716900,1912,6065,3,3.5,2006,NA,"No","Good","Medium",17.23,56.3,8,"Yes",3,"No"
4902900,800,2474,2,1,1941,NA,"No","Fair","Low",30.54,86.1,6,"No",2,"No"
8151200,2600,6208,3,3,2007,NA,"No","Fair","Medium",21.51,52.4,7,"No",1,"No"
4361500,1698,4573,3,2.5,1973,NA,"No","Fair","Medium",19.79,36.1,6,"No",2,"No"
11657300,1286,3077,4,2.5,1945,NA,"No","Fair","Low",39.98,70.1,4,"No",2,"No"
32834800,1219,2780,3,2,1999,2016,"Yes","Excellent","Low",21.19,70,7,"No",1,"No"
12004000,3114,5797,6,4.5,1991,NA,"No","Fair","High",5.44,55.7,8,"No",3,"No"
4008100,1206,3565,3,3.5,1974,NA,"No","Poor","Medium",12.84,35.6,6,"Yes",2,"No"
3609000,1517,4161,2,1.5,1930,NA,"No","Poor","Low",34.39,68.2,5,"No",2,"No"
10018800,2253,4252,5,4,2000,NA,"No","Good","High",9.69,40.8,7,"No",0,"No"
8630300,2272,7568,3,3,2016,NA,"No","Good","High",8.12,12.2,6,"No",0,"No"
196389600,3649,10836,5,4.5,2014,NA,"No","Good","Premium",4.24,20.3,10,"Yes",3,"No"
7889200,2212,6497,4,3,1988,NA,"No","Good","Medium",22.92,41.1,6,"No",0,"No"
17367800,1842,4961,4,3,2013,2024,"Yes","Excellent","Medium",22.25,53.9,7,"No",0,"No"
239023000,2651,7572,5,3.5,2016,NA,"No","Good","Premium",2.81,15.2,9,"Yes",3,"No"
111469700,3921,3548,5,3,2008,NA,"No","Good","Premium",2.3,9.3,8,"Yes",2,"No"
8657600,1184,2000,3,2.5,1932,NA,"No","Fair","Low",21.37,60.4,6,"No",2,"No"
2497900,1276,4884,4,2.5,1964,NA,"No","Fair","Medium",9.86,43.4,7,"No",0,"No"
9650400,3632,6991,4,3.5,2017,NA,"No","Fair","High",8.56,27.1,9,"No",1,"No"
38670200,2249,6342,4,2.5,1993,NA,"No","Good","High",3.17,33.8,6,"Yes",3,"No"
228822300,3061,5766,5,5,1987,2002,"Yes","Excellent","High",7.85,39.3,9,"Yes",3,"No"
11767200,1359,3040,4,3,1954,NA,"No","Fair","Low",24.42,57.3,4,"No",1,"No"
56182700,2523,7463,4,2.5,1985,NA,"No","Good","Medium",23.81,36.9,6,"Yes",2,"Yes"
20729000,2774,4577,5,4.5,2023,NA,"No","Fair","High",11.86,12.5,7,"No",3,"No"
100787300,3112,3561,4,3.5,2004,2011,"Yes","Excellent","High",4.34,32.3,9,"Yes",2,"No"
4955000,1351,2815,2,2,1962,NA,"No","Fair","Low",27.66,83.2,8,"No",2,"No"
212780600,2599,9207,5,3.5,2016,2024,"Yes","Excellent","Premium",4.97,22.7,9,"Yes",3,"No"
14683500,2222,9141,3,3.5,2014,NA,"No","Good","Medium",10.68,53.6,6,"Yes",3,"No"
23869700,3127,4470,4,4,1987,NA,"No","Good","High",6.99,16.4,8,"Yes",3,"No"
2506300,1776,6754,4,3,1979,NA,"No","Poor","Medium",19.3,25.8,5,"No",0,"No"
18175100,2206,5644,4,3,2010,2024,"Yes","Excellent","Medium",19.05,62.1,5,"Yes",2,"No"
166913500,2882,4458,5,4.5,2018,2024,"Yes","Excellent","Premium",1.18,7,10,"Yes",2,"No"
9812200,1720,5347,3,2.5,2013,2024,"Yes","Excellent","Medium",15.26,55.3,7,"No",1,"No"
2925600,1633,6503,3,3,2009,NA,"No","Fair","Medium",13.81,39.6,5,"No",2,"No"
26426000,2380,7061,4,3.5,1973,NA,"No","Poor","Medium",21.2,36,8,"No",2,"Yes"
8323600,1672,2608,4,3,2010,NA,"No","Fair","High",10.16,25.7,8,"No",0,"No"
2265800,891,3350,1,2,1984,NA,"No","Fair","Low",15.15,74.6,4,"No",0,"No"
58347000,1794,5612,4,2.5,1987,NA,"No","Good","Medium",21.93,47.1,5,"Yes",4,"Yes"
10463600,950,4094,1,2,1990,2020,"Yes","Good","Low",39.88,70.1,3,"No",1,"No"
10051400,2088,5043,3,3.5,1988,NA,"No","Good","Medium",24.12,40.1,6,"No",0,"No"
2330800,1146,2000,3,2.5,1983,NA,"No","Fair","Medium",15.18,64.2,7,"No",0,"No"
6200500,1778,5719,3,3,2002,NA,"No","Fair","Medium",10.56,47.3,7,"No",2,"No"
112978000,4482,17388,5,3.5,1996,NA,"No","Fair","Premium",3.91,11.3,9,"Yes",3,"No"
12680900,1461,4444,2,3.5,2015,2024,"Yes","Excellent","Medium",19.89,34.5,6,"No",2,"No"
4235600,1108,3364,2,2.5,1938,NA,"No","Poor","Low",33.44,62.3,5,"No",0,"No"
14793400,1591,3298,4,3.5,2011,2024,"Yes","Good","High",8.88,25.7,8,"No",1,"No"
12614000,1455,4593,3,3,2005,2011,"Yes","Excellent","Medium",23.77,56.3,5,"No",1,"No"
10262900,2666,5666,3,2.5,2003,NA,"No","Fair","High",10.56,46,7,"Yes",2,"No"
76278300,2984,6490,4,3,2016,NA,"No","Good","High",7.46,29.1,8,"Yes",4,"No"
2061600,1597,4664,2,2.5,1994,NA,"No","Fair","Medium",12.66,46.8,7,"No",0,"No"
136576400,2380,2862,3,3,2016,NA,"No","Good","Premium",3.14,3.6,9,"Yes",4,"Yes"
734729000,4047,10867,5,4.5,2012,2020,"Yes","Excellent","Premium",5.95,11.7,9,"Yes",4,"No"
370246400,2853,6559,5,4,2019,NA,"No","Good","Premium",5.86,10.1,9,"No",2,"Yes"
18282600,1450,3885,4,3,1987,1993,"Yes","Excellent","Medium",23.43,41.7,8,"No",0,"No"
1012111100,3597,8882,4,3.5,2022,NA,"No","Good","Premium",2.48,10.8,10,"Yes",4,"No"
2517600,1942,5977,2,2.5,1980,NA,"No","Fair","Medium",17.04,13.4,5,"No",0,"No"
123370300,5155,10877,5,4.5,2008,NA,"No","Good","Premium",3.95,22.8,10,"Yes",4,"No"
3778100,1172,2239,3,1.5,1970,NA,"No","Fair","Low",23.62,100,4,"No",1,"No"
8000900,1983,6056,4,3.5,2012,NA,"No","Good","Medium",17.68,71.7,7,"No",1,"No"
4429300,1558,4047,2,2.5,1963,NA,"No","Fair","Low",34.45,63,6,"No",0,"No"
14145300,2402,4572,5,4.5,1995,NA,"No","Good","High",5.05,21.4,8,"No",0,"No"
15899600,828,2000,2,2,1994,2020,"Yes","Excellent","Low",17.65,94.9,4,"No",2,"No"
5698200,2193,2752,3,2.5,1988,NA,"No","Fair","High",7.34,45,8,"No",2,"No"
5272000,1274,4410,2,1,2009,NA,"No","Good","Medium",19.49,56.3,5,"No",2,"No"
128181200,3367,9564,4,2.5,2009,NA,"No","Good","Premium",4.93,11.9,9,"Yes",3,"No"
3013900,1266,5223,2,1.5,1961,NA,"No","Fair","Medium",17.84,54.9,8,"No",2,"No"
51635600,2539,4397,3,3,2021,2024,"Yes","Excellent","Premium",3.2,16.7,9,"Yes",3,"No"
3074600,1561,3364,4,2,1962,NA,"No","Fair","Medium",9.47,37.9,6,"No",2,"No"
54019000,2556,6405,5,4.5,2024,NA,"No","Good","High",3.62,9.6,7,"Yes",2,"No"
7419600,1886,3064,3,2.5,1982,NA,"No","Fair","Medium",12.23,49.4,6,"Yes",4,"No"
8941100,1980,3226,4,3,2013,2024,"Yes","Excellent","Medium",24.12,43.1,9,"No",0,"No"
34855800,2402,5855,4,3,2014,NA,"No","Good","High",9.7,37.8,9,"No",1,"No"
11284000,2409,6889,5,3,1996,NA,"No","Good","High",4.95,28.9,9,"No",1,"No"
4665500,728,2000,1,1.5,1979,NA,"No","Fair","Low",31.85,65.6,3,"No",1,"No"
6156100,880,2000,2,2.5,1977,NA,"No","Fair","Low",38.7,55.8,4,"No",0,"No"
86854700,4072,8844,6,4.5,2000,NA,"No","Good","Premium",2.92,7.9,9,"Yes",2,"Yes"
58596100,1856,3744,4,4,1987,NA,"No","Good","High",10,22.5,8,"Yes",3,"No"
4296400,1467,4202,2,3,2003,NA,"No","Good","High",3.84,39.7,8,"No",1,"No"
9899000,1477,3995,4,1.5,2013,2024,"Yes","Excellent","Medium",16.6,58.3,7,"No",1,"No"
4919700,1255,2036,2,2,2003,NA,"No","Fair","High",6.96,28.2,8,"No",2,"No"
4992500,1282,5496,3,2.5,1942,NA,"No","Fair","Low",20.67,60,7,"No",0,"No"
6980900,1874,4036,3,2.5,2011,NA,"No","Good","Medium",19.8,52.5,6,"No",2,"No"
4585300,1719,4001,3,2,2004,NA,"No","Fair","Medium",17.16,56.8,8,"No",1,"No"
13923400,2823,5843,5,3,2006,NA,"No","Good","Medium",11.83,60.5,6,"Yes",2,"No"
7990500,1245,5163,3,2,1968,NA,"No","Poor","Low",19.56,80.1,3,"Yes",2,"No"
23883800,2336,2823,4,3,2010,NA,"No","Good","High",7.26,39.4,10,"Yes",3,"No"
2763800,1197,2274,2,1.5,1976,NA,"No","Fair","Medium",14.9,30.8,5,"No",2,"No"
4768100,1103,2000,3,1.5,1933,NA,"No","Fair","Low",20.36,70.5,3,"Yes",2,"No"
2526700,1182,2168,2,2.5,1969,NA,"No","Fair","Medium",19.1,72.1,9,"No",2,"No"
40096600,2953,5878,3,3,2000,NA,"No","Good","Premium",4.33,23.2,9,"Yes",2,"No"
1891700,1941,3719,4,2.5,1963,NA,"No","Poor","Medium",17.8,36.8,5,"No",1,"No"
58787100,2565,5196,4,4.5,2001,2010,"Yes","Excellent","Medium",16.71,74.1,8,"Yes",3,"No"
17416400,1686,4194,4,2,2014,2024,"Yes","Excellent","Medium",16.69,53.5,8,"No",1,"No"
1946200,1675,4689,2,2.5,1974,NA,"No","Poor","Medium",16.02,46.2,6,"No",0,"No"
12463100,2590,8068,4,3.5,1963,NA,"No","Fair","Medium",13.47,51.4,8,"No",3,"No"
5992000,2107,5199,4,3.5,2007,NA,"No","Fair","Medium",13.37,70.6,6,"No",2,"No"
45508800,3197,7290,5,5,2005,NA,"No","Fair","High",5.68,40.8,9,"Yes",2,"No"
29130700,2789,5035,5,3,2006,2024,"Yes","Excellent","High",8.77,30.2,9,"Yes",2,"No"
5610000,2122,2000,3,3,1941,NA,"No","Poor","Low",36.02,83.4,6,"No",0,"No"
15805600,1156,3877,2,1.5,1955,1974,"Yes","Good","Low",23.95,71.3,4,"Yes",3,"No"
9270000,1263,2000,3,2.5,1973,NA,"No","Fair","Low",34.73,75.8,4,"No",0,"No"
28681600,3206,8327,5,3.5,1992,NA,"No","Fair","High",7.13,30.3,9,"Yes",3,"No"
10421100,2960,5692,3,2.5,1996,NA,"No","Good","High",10.29,30.4,9,"Yes",3,"No"
3430700,891,2872,1,1.5,2014,NA,"No","Fair","Medium",16.29,52.9,8,"No",1,"No"
22153000,2627,6666,3,3,2015,2024,"Yes","Good","High",8.2,28.8,8,"No",3,"No"
6226400,922,2087,2,1,2009,2023,"Yes","Excellent","Medium",19.67,36.6,7,"No",2,"No"
44643900,1221,3489,4,2,2020,NA,"No","Good","Premium",3.71,0.7,9,"Yes",3,"No"
9491300,1749,4495,4,2.5,1987,1993,"Yes","Good","High",6.66,41.4,7,"No",0,"No"
51253800,3088,9207,6,4.5,1991,NA,"No","Fair","High",3.63,19.9,9,"Yes",2,"No"
5733000,1476,4238,2,2,2011,2020,"Yes","Excellent","Medium",13.09,58.8,5,"No",1,"No"
6035400,1213,2000,2,2,1997,2012,"Yes","Excellent","Medium",10.29,61.8,6,"No",0,"No"
48355400,2310,6796,5,5,1995,2010,"Yes","Excellent","High",7.64,41.5,9,"No",1,"No"
8231100,2025,6521,4,3,2003,2024,"Yes","Excellent","Medium",18.69,55.3,7,"No",0,"No"
10567400,2139,4633,5,3,2006,NA,"No","Good","High",5.17,26.6,7,"No",1,"No"
4684000,2026,6152,3,3,1999,NA,"No","Good","Medium",12.56,59.2,7,"No",1,"No"
7210500,1255,4190,4,3,1974,NA,"No","Fair","Low",22.24,74.4,3,"No",1,"No"
18290400,1276,3119,4,3.5,1984,NA,"No","Good","Low",17.8,51.9,6,"No",1,"No"
2630800,739,2000,2,1,1952,NA,"No","Poor","Low",31.91,37.7,3,"No",0,"No"
25835800,1744,4499,4,3,1960,NA,"No","Fair","Low",26.54,69.8,7,"Yes",2,"No"
3115700,1112,2000,1,1.5,1930,NA,"No","Poor","Low",33.65,82.3,5,"No",0,"No"
14967100,3089,8928,6,4,1994,NA,"No","Fair","High",4.78,33.7,8,"Yes",3,"No"
8285100,1454,4139,4,2,1996,2006,"Yes","Excellent","Medium",19.07,65.3,7,"No",1,"No"
5009300,2112,3889,4,3,2014,2024,"Yes","Good","Medium",15.03,59.4,6,"No",0,"No"
2735100,1037,2939,1,1,1964,NA,"No","Fair","Medium",13.09,69.4,6,"Yes",3,"No"
60564600,3117,7298,5,3.5,2006,2024,"Yes","Good","High",6.11,42.8,8,"Yes",4,"No"
4993900,2880,5441,3,2.5,1993,NA,"No","Fair","High",7.11,31.9,8,"No",3,"No"
36742800,3016,8837,5,3.5,2016,2024,"Yes","Good","High",6.45,23.4,8,"No",1,"No"
72082200,2215,4796,5,4,2022,NA,"No","Good","Premium",2.29,13.7,9,"Yes",4,"No"
10831300,1474,2554,4,3.5,1972,NA,"No","Fair","Low",27.3,61.2,4,"No",0,"No"
6195500,688,2065,1,1.5,1979,NA,"No","Poor","Low",38.22,62.4,5,"No",2,"No"
16893800,3674,10721,4,2,1994,NA,"No","Fair","High",7.51,35.5,7,"No",3,"No"
8686300,1189,2972,1,2,1983,NA,"No","Good","Low",30.91,95.3,6,"No",1,"No"
3172800,1507,2213,2,1.5,1981,NA,"No","Good","Medium",11.76,47.5,7,"No",1,"No"
9565400,1688,2218,3,2.5,2001,2008,"Yes","Good","Medium",18.74,60.7,8,"No",2,"No"
10499300,1308,2000,3,1.5,1964,NA,"No","Poor","Low",23.63,70.8,5,"Yes",2,"No"
11619000,1880,3774,4,4,1978,NA,"No","Poor","Medium",13.34,52,7,"Yes",3,"No"
2436900,1933,7891,3,3,1979,NA,"No","Poor","Medium",14.49,70.7,5,"No",2,"No"
8832300,1013,2164,1,2,2001,2011,"Yes","Excellent","Medium",18.47,59.9,6,"No",1,"No"
7136600,2586,3382,5,4.5,1986,NA,"No","Fair","Medium",19,46.8,6,"No",3,"No"
152447400,2847,8242,4,4.5,2018,2024,"Yes","Excellent","Premium",3.29,26.8,8,"Yes",3,"No"
17320300,2343,4451,3,2,1986,2009,"Yes","Excellent","High",5.91,35.2,8,"No",2,"No"
14341900,1648,3277,4,3,1969,NA,"No","Poor","Low",29.37,74.6,6,"No",0,"No"
11400900,1633,5396,3,2.5,2001,NA,"No","Fair","Medium",22.43,52.4,4,"Yes",3,"No"
10511900,1469,5426,3,3,1996,NA,"No","Fair","Low",26.54,68.5,6,"No",0,"No"
5043000,1198,3105,2,1.5,1930,NA,"No","Poor","Low",25.65,36.7,5,"No",2,"No"
5219800,1129,2416,3,3.5,1982,NA,"No","Good","Medium",21.48,49.7,7,"No",1,"No"
11276700,1476,3700,3,2,1997,NA,"No","Fair","Low",38.53,91.7,4,"No",2,"No"
5939400,2225,5775,3,2.5,2007,NA,"No","Good","High",5.26,28.8,7,"Yes",3,"No"
16843300,2360,3293,4,4,1966,NA,"No","Fair","Low",33.4,54.3,5,"No",2,"No"
4405200,1139,2392,1,1.5,2009,NA,"No","Good","Medium",17.77,39.3,7,"No",2,"No"
26794300,2725,7924,4,3,1983,NA,"No","Fair","High",9.53,14.9,8,"Yes",3,"No"
331010700,4369,6497,4,3,2008,2024,"Yes","Good","Premium",1.39,12.6,10,"Yes",3,"No"
6460600,2020,4777,3,3.5,2001,NA,"No","Fair","Medium",16.72,41.2,7,"No",1,"No"
29528700,3026,6262,5,4.5,1986,NA,"No","Good","Medium",13.4,39.6,7,"Yes",2,"No"
36638600,1531,2000,2,2,1945,1950,"Yes","Excellent","Low",24.34,41.3,4,"No",0,"No"
598250100,3716,10144,6,4,2018,2024,"Yes","Good","Premium",2.29,8.9,9,"Yes",3,"No"
92298800,3832,9080,6,3.5,2004,NA,"No","Good","Premium",1.68,21.8,8,"Yes",4,"No"
7964900,2903,8455,4,3.5,1970,NA,"No","Fair","Medium",15.92,43.9,7,"No",3,"No"
6123100,817,2000,3,1.5,1957,NA,"No","Fair","Low",22.73,71.2,4,"No",2,"No"
10753000,1151,2000,1,2,2000,2015,"Yes","Good","Low",33.66,88.6,4,"No",2,"No"
22694700,2532,8978,3,2.5,2001,2008,"Yes","Excellent","High",9.47,28.6,7,"No",3,"No"
35814000,1723,3770,4,3,2015,2020,"Yes","Excellent","High",10.12,39.3,9,"No",0,"No"
4302800,600,2217,2,2,1956,NA,"No","Poor","Low",32.36,90.7,5,"No",2,"No"
885493100,4661,12959,4,4,2000,2023,"Yes","Excellent","Premium",4.81,12.7,10,"Yes",3,"No"
5739000,1816,3104,2,1.5,2005,NA,"No","Good","Medium",10.9,44.5,8,"No",2,"No"
27821700,2004,5813,4,3,2005,2020,"Yes","Excellent","High",8.8,29.9,8,"Yes",4,"No"
3549700,1848,4328,3,2.5,1975,2004,"Yes","Excellent","Medium",18.61,52.9,5,"No",0,"No"
12271900,1542,4253,2,2.5,1983,NA,"No","Fair","Low",38.22,79.7,6,"No",2,"No"
180529000,3646,10897,5,4,2012,2024,"Yes","Excellent","Premium",3.91,9.9,8,"Yes",3,"No"
6151700,830,2041,2,2.5,1944,NA,"No","Poor","Low",33.58,85.2,4,"No",1,"No"
7523600,1320,4873,3,2.5,1982,NA,"No","Fair","Low",17.21,100,5,"No",2,"No"
2862500,1513,5036,3,1.5,1970,NA,"No","Poor","Medium",22.38,31.5,6,"No",2,"No"
15864700,2279,4641,3,2.5,1990,NA,"No","Fair","High",11.28,29.3,8,"Yes",2,"No"
7809900,2468,5050,3,3.5,1982,NA,"No","Fair","High",11.04,23.8,8,"No",1,"No"
12764200,1664,2802,4,3,1960,1979,"Yes","Excellent","Medium",21.97,65,7,"No",2,"No"
11364800,1622,3216,2,1.5,2015,2024,"Yes","Excellent","High",9.62,39.1,9,"No",1,"No"
8582600,703,2000,2,2,2007,2024,"Yes","Excellent","Medium",8.45,60,8,"No",2,"No"
6745500,1353,3034,2,1,1985,NA,"No","Good","Low",22.99,57.2,5,"No",1,"No"
5691400,814,2000,1,1.5,1988,NA,"No","Fair","Low",15,71.4,6,"No",0,"No"
31798500,2839,6611,5,3.5,1997,2024,"Yes","Good","High",10.77,20.6,6,"Yes",2,"No"
11017400,1837,3388,3,3,2014,NA,"No","Good","Medium",17.34,30.4,7,"No",2,"No"
9737800,1583,2845,3,3,1991,2002,"Yes","Good","Medium",11.39,56.5,5,"No",1,"No"
15023600,733,2315,3,3,1968,NA,"No","Fair","Low",33.66,69.6,7,"No",2,"No"
15857900,2103,6446,3,2.5,1976,1997,"Yes","Good","Medium",10.52,48.7,8,"Yes",3,"No"
6794900,1960,2986,2,1.5,1971,NA,"No","Fair","Low",33.66,96.7,6,"No",0,"No"
63625500,729,2000,3,3,1985,2004,"Yes","Good","Low",37.09,71.5,5,"No",2,"No"
7343300,982,2511,1,1.5,2015,2020,"Yes","Excellent","Medium",18.93,49.7,5,"No",2,"No"
7471100,916,2000,2,1.5,1945,NA,"No","Fair","Low",31.05,49.6,6,"No",0,"No"
7164600,1899,5783,3,1.5,1986,NA,"No","Good","Medium",23.39,59.3,6,"No",2,"No"
340408900,4510,14131,4,3,2003,NA,"No","Good","Premium",5.41,23.2,10,"Yes",3,"No"
11420800,1512,3127,4,3.5,1963,NA,"No","Fair","Low",37.84,96.1,3,"No",1,"No"
6682100,2214,3090,4,3.5,1990,NA,"No","Fair","High",11.86,33.2,10,"No",0,"No"
4155000,1130,3206,1,1,1983,1994,"Yes","Excellent","Medium",13.66,56.7,5,"No",0,"No"
42521500,2977,6812,5,4,1984,2001,"Yes","Excellent","High",10.53,53.9,6,"Yes",2,"No"
10825200,2335,3495,4,3.5,2024,2024,"Yes","Excellent","High",8.67,24.3,7,"No",2,"No"
17764200,1837,4236,4,3.5,1995,2024,"Yes","Excellent","High",3.93,19.8,10,"No",1,"No"
18512700,3072,8509,5,4,1984,NA,"No","Fair","High",5.49,36.2,9,"Yes",2,"No"
9252000,2116,6893,3,3.5,2015,NA,"No","Good","Medium",9.5,27.9,6,"No",0,"No"
6776400,1690,4627,3,2,2005,NA,"No","Good","Medium",11.21,31,7,"Yes",2,"No"
6996900,1776,3713,4,3.5,1994,NA,"No","Good","Medium",16.91,35.8,8,"No",2,"No"
68270000,2424,9435,5,4,2015,2024,"Yes","Good","High",6.15,31,7,"Yes",4,"No"
334861500,3747,12914,6,4.5,2010,NA,"No","Good","Premium",4.28,15.3,9,"Yes",3,"No"
2789000,2469,8317,5,3,1962,NA,"No","Fair","Medium",19,66.3,5,"No",1,"No"
9244100,2747,6623,4,3,2023,2024,"Yes","Excellent","High",4.19,27.3,7,"No",1,"No"
3016400,1902,5386,2,2.5,2001,NA,"No","Good","Medium",16.22,64,7,"No",0,"No"
9029100,1626,4355,3,2.5,1982,1992,"Yes","Excellent","Medium",10.69,52.9,6,"No",0,"No"
44383100,3098,8311,5,3,1982,NA,"No","Fair","High",11.46,24.7,8,"Yes",4,"No"
18594200,2355,7865,4,2,1975,NA,"No","Fair","Medium",17.06,38.7,8,"Yes",4,"No"
2833400,1060,2758,1,2,1959,NA,"No","Poor","Low",18.05,74.2,6,"No",1,"No"
16976000,2316,5277,5,2,2013,2024,"Yes","Good","Medium",24.06,36.7,8,"No",2,"No"
13693300,1435,4445,3,2,1988,NA,"No","Good","Low",30.4,66.9,7,"No",0,"No"
4537600,1553,2106,2,2.5,1979,NA,"No","Fair","Low",18.37,67.2,3,"No",2,"No"
306567600,3583,8114,6,5,2002,NA,"No","Fair","Premium",2.28,3.7,10,"Yes",4,"No"
7962600,1422,5185,2,1.5,1962,1989,"Yes","Excellent","Medium",8.82,46.2,6,"No",0,"No"
5123200,698,2000,2,3,1978,NA,"No","Poor","Low",39.28,78,5,"No",0,"No"
38485800,2066,3919,5,4.5,2010,2024,"Yes","Good","Medium",17.48,63.8,7,"No",0,"No"
6734900,1886,5726,4,2.5,2004,NA,"No","Good","Medium",14.22,53.6,7,"No",1,"No"
6081100,1308,3853,3,4,1986,NA,"No","Fair","Medium",12,45.7,6,"Yes",2,"No"
7069100,1529,3948,2,3,2008,2021,"Yes","Excellent","Medium",20.13,65.4,5,"No",0,"No"
12054200,2642,5645,4,3,1998,NA,"No","Good","Medium",22.99,36.3,8,"Yes",3,"No"
9979000,3142,9339,5,4,1989,NA,"No","Good","High",11.17,42.7,7,"No",2,"No"
3719300,1108,3033,3,1.5,1932,NA,"No","Poor","Low",38.61,71.8,5,"No",2,"No"
6493600,2726,7727,3,2,1978,NA,"No","Fair","Medium",15.44,61.4,6,"Yes",4,"No"
84349900,2816,5697,5,4.5,2007,NA,"No","Good","Premium",1.41,22.1,10,"Yes",4,"No"
22105200,2795,4110,5,3,2000,2018,"Yes","Excellent","High",3.07,18.5,8,"No",2,"No"
13862700,3010,9133,4,3,1997,NA,"No","Fair","High",7.6,30,7,"No",2,"No"
52383200,2627,9080,4,4.5,2000,2024,"Yes","Excellent","High",9.56,36.5,8,"No",3,"No"
7900200,2781,8127,5,3.5,2004,NA,"No","Fair","Medium",21.69,43.8,6,"No",3,"No"
11008100,1580,4409,4,3.5,1966,NA,"No","Poor","Low",28.79,85.8,5,"No",0,"No"
13863500,2705,6187,3,3,2006,NA,"No","Fair","Medium",19.68,39.6,5,"Yes",2,"No"
4930500,2679,4517,5,4,1972,NA,"No","Fair","Medium",15.13,54.9,7,"No",1,"No"
12134100,2256,8694,4,3,1989,NA,"No","Fair","High",8.83,39.4,9,"No",2,"No"
2550200,1842,3580,3,4,1973,NA,"No","Fair","Medium",18.06,61,7,"No",1,"No"
5650600,1484,3054,2,1,2008,2020,"Yes","Good","Medium",13.72,21.6,7,"No",2,"No"
5324200,1319,3093,4,4,1995,NA,"No","Good","Medium",9.62,30.5,8,"No",1,"No"
8462000,3133,5764,4,2.5,2017,NA,"No","Good","High",9.46,34.5,10,"Yes",3,"No"
14004000,2132,5906,3,2,2019,NA,"No","Good","High",7.94,21.9,7,"Yes",2,"No"
171015100,1554,3792,4,3.5,2023,NA,"No","Good","Premium",4.72,10.6,9,"Yes",3,"Yes"
5808200,782,2000,2,1.5,1962,NA,"No","Fair","Low",28.18,71.3,5,"No",2,"No"
10465900,737,2000,3,3.5,1958,NA,"No","Fair","Low",23.62,80.8,6,"No",2,"No"
2470000,2297,6563,3,3,1975,NA,"No","Poor","Medium",13.04,36.6,4,"No",2,"No"
2859800,692,2000,3,2.5,1971,NA,"No","Poor","Medium",22.24,45,7,"No",2,"No"
10337100,1860,6650,3,3,1984,NA,"No","Fair","Low",32.67,100,5,"No",0,"No"
16352600,2855,9968,5,3.5,2003,2011,"Yes","Excellent","High",11.13,47.1,8,"No",3,"No"
